Waf: Entering directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
3.09168 0.0615456 3048 3142
3.15322 0.0615456 3142 3233
3.21573 0.0625088 3233 1608
3.2773 0.0615647 1608 2144
3.33792 0.0606208 2144 2680
3.33837 0.000452995 2680 2697
3.39994 0.0615647 2697 2803
3.46148 0.0615456 2803 2905
3.52303 0.0615456 2905 3003
3.58506 0.0620368 3003 2144
3.64661 0.0615456 2144 2467
3.70817 0.0615649 2467 2583
3.71006 0.00188804 2583 2694
3.77019 0.0601294 2694 2800
3.83174 0.0615456 2800 2902
3.89328 0.0615456 2902 3000
3.95483 0.0615456 3000 3095
4.01637 0.0615458 3095 3187
4.07981 0.0634336 3187 3277
4.14135 0.0615454 3277 3364
4.14324 0.0018878 3364 3449
4.20432 0.0610738 3449 3532
4.26539 0.0610738 3532 3613
4.26728 0.0018878 3613 3692
4.32835 0.0610738 3692 3769
4.38942 0.0610733 3769 3845
4.45097 0.0615458 3845 4288
4.51253 0.0615649 4288 3752
4.51301 0.000471592 3752 3216
4.51539 0.00237942 3216 2680
4.5741 0.0587134 2680 3216
4.6385 0.0643969 3216 3752
4.69957 0.0610738 3752 3828
4.76112 0.0615454 3828 4288
4.88657 0.125451 4288 4824
4.94764 0.0610738 4824 5360
5.00919 0.0615458 5360 5896
5.13326 0.124074 5896 5360
5.13373 0.000472069 5360 4422
5.1342 0.000472069 4422 4288
5.19482 0.0606208 4288 4422
5.25873 0.0639052 4422 3216
5.32033 0.0616035 3216 3752
5.37708 0.0567484 3752 3886
5.38235 0.00526905 3886 4288
5.4439 0.0615454 4288 4824
5.50497 0.0610738 4824 5360
5.56652 0.0615454 5360 5896
5.68963 0.123111 5896 5360
5.6901 0.000472069 5360 4969
5.69057 0.000471592 4969 4422
5.69104 0.000472069 4422 4288
5.75117 0.0601296 4288 4422
5.81274 0.0615649 4422 4824
5.81746 0.00471973 4824 5360
5.87759 0.0601296 5360 4969
5.87806 0.000472069 4969 4422
5.87902 0.000963211 4422 4288
5.93819 0.0591664 4288 4422
5.99973 0.0615458 4422 4486
6.00447 0.00473881 4486 4824
6.06555 0.0610738 4824 5360
6.12709 0.0615458 5360 5896
6.18816 0.0610733 5896 6432
6.24971 0.0615458 6432 6968
6.25351 0.00379515 6968 6432
6.30842 0.0549183 6432 6057
6.3089 0.000472069 6057 5870
6.31128 0.00237894 5870 5226
6.31175 0.000472069 5226 4824
6.3146 0.00285149 4824 4288
6.31552 0.000924587 4288 5226
6.37331 0.0577888 5226 4824
6.37614 0.00283194 4824 5226
7.05128 0.675133 5226 4288
7.11282 0.0615458 4288 4690
7.23969 0.126867 4690 4824
7.30173 0.0620365 4824 4288
7.48546 0.183731 4288 4824
7.54557 0.0601106 4824 4883
7.6076 0.062037 4883 4288
7.73072 0.12311 4288 4824
7.73451 0.00379515 4824 5360
7.79606 0.0615454 5360 5896
7.85664 0.0605826 5896 6432
7.91818 0.0615454 6432 6968
7.98305 0.0648689 6968 6432
7.98352 0.000472069 6432 6057
8.03988 0.056354 6057 5870
8.04035 0.000471115 5870 5226
8.04082 0.000472069 5226 4824
8.0446 0.00377655 4824 5226
8.10239 0.0577888 5226 4824
8.10333 0.000944138 4824 4288
8.16444 0.0611115 4288 3752
8.1649 0.000452995 3752 5226
8.16631 0.00141621 5226 4824
8.16775 0.00143528 4824 4690
8.22554 0.0577888 4690 4288
8.22599 0.000452042 4288 4690
8.22693 0.000944138 4690 4288
8.2871 0.0601683 4288 3752
8.34865 0.0615454 3752 4690
8.35053 0.00188828 4690 3752
8.41208 0.0615454 3752 4154
8.47317 0.0610933 4154 4288
8.53472 0.0615454 4288 4824
8.59579 0.0610733 4824 5360
8.59866 0.00287056 5360 4824
8.59913 0.000472069 4824 4445
8.65738 0.0582418 4445 3752
8.66023 0.00285053 3752 4154
8.72177 0.0615463 4154 4288
8.78332 0.0615454 4288 4824
8.84439 0.0610733 4824 5360
8.90594 0.0615454 5360 5896
8.90879 0.00285149 5896 5360
8.96654 0.0577507 5360 4969
8.96701 0.000472069 4969 4422
8.9675 0.000491142 4422 4288
8.97079 0.00328445 4288 4422
9.03235 0.0615654 4422 4824
9.09343 0.0610733 4824 5360
9.15497 0.0615454 5360 5896
9.21937 0.0643969 5896 5360
9.21984 0.000472069 5360 4969
9.27667 0.0568256 4969 4422
9.27714 0.000472069 4422 4288
9.28091 0.0037756 4288 4422
9.34153 0.0606213 4422 4824
9.40212 0.0605822 4824 5360
9.46366 0.0615454 5360 5896
9.58723 0.123564 5896 6432
9.58913 0.00190735 6432 5896
9.5896 0.000471115 5896 5514
9.59008 0.000472069 5514 4824
9.77473 0.184656 4824 3752
9.83677 0.0620375 3752 4288
9.9575 0.12073 4288 3752
10.0205 0.0630007 3752 3216
