Waf: Entering directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
6.22522 0.0615458 2192 2323
6.22616 0.000943661 2323 2446
6.28724 0.0610738 2446 2563
6.28818 0.000944138 2563 2675
6.34925 0.0610733 2675 2782
6.3502 0.000944138 2782 2885
6.41221 0.0620174 2885 2984
6.47376 0.0615458 2984 3080
6.53531 0.0615454 3080 3173
6.59685 0.0615458 3173 3263
6.6584 0.0615454 3263 3351
6.71947 0.0610738 3351 3436
6.72136 0.0018878 3436 3519
6.78243 0.0610738 3519 3600
6.84351 0.0610733 3600 3679
6.84539 0.00188828 3679 3757
6.90647 0.0610738 3757 3833
6.96756 0.0610924 3833 3216
6.96803 0.000472069 3216 2680
6.9685 0.000472069 2680 2144
6.96947 0.000963211 2144 1608
6.96994 0.000472069 1608 1072
7.09067 0.120731 1072 1340
7.15269 0.0620174 1340 1554
7.21471 0.0620174 1554 1738
7.27672 0.0620179 1738 1903
7.33827 0.0615454 1903 2053
7.39981 0.0615458 2053 2192
7.46136 0.0615454 2192 2323
7.4623 0.000944138 2323 2446
7.52338 0.0610733 2446 2563
7.52432 0.000944138 2563 2675
7.5854 0.0610738 2675 2782
7.58634 0.000943661 2782 2885
7.64836 0.0620179 2885 2984
7.7099 0.0615454 2984 3080
7.77145 0.0615458 3080 3173
7.83299 0.0615454 3173 3263
7.89454 0.0615458 3263 3351
7.95561 0.0610733 3351 3436
7.9575 0.00188828 3436 3519
8.01857 0.0610738 3519 3600
8.01952 0.000944138 3600 3679
8.08154 0.0620174 3679 3757
8.14261 0.0610733 3757 3833
8.20416 0.0615454 3833 4288
8.39068 0.186525 4288 4824
8.45319 0.0625086 4824 4288
8.45366 0.000472069 4288 3874
8.45413 0.000472069 3874 3618
8.4546 0.000472069 3618 3216
8.51521 0.0606012 3216 3618
8.57677 0.0615644 3618 3752
8.63928 0.0625095 3752 3216
8.76381 0.124526 3216 3305
8.82394 0.0601301 3305 3391
8.82677 0.00283146 3391 3475
8.88784 0.0610733 3475 3557
8.94797 0.0601301 3557 3637
8.9508 0.00283146 3637 3715
9.01188 0.0610743 3715 3792
9.07201 0.0601292 3792 3867
9.13355 0.0615454 3867 4288
9.1951 0.0615463 4288 4824
9.25995 0.0648489 4824 5360
9.32151 0.0615654 5360 4824
9.32198 0.000472069 4824 4422
9.32246 0.000472069 4422 4020
9.38023 0.0577688 4020 3752
9.38306 0.00283241 3752 4020
9.44415 0.0610924 4020 4288
9.50475 0.0606022 4288 3752
9.62739 0.122639 3752 4288
9.68896 0.0615644 4288 3752
9.7543 0.065341 3752 4288
9.81584 0.0615454 4288 4824
9.87692 0.0610733 4824 5360
9.93846 0.0615454 5360 5896
10.063 0.124527 5896 5360
10.0635 0.000472069 5360 4969
10.0639 0.000472069 4969 4422
10.0644 0.000472069 4422 4288
10.1255 0.0610733 4288 4422
10.187 0.0615644 4422 4824
10.3097 0.12262 4824 5360
10.3712 0.0615644 5360 4824
10.3717 0.000472069 4824 4422
10.3722 0.000472069 4422 4288
10.3741 0.00190735 4288 3752
10.4328 0.0587139 3752 4422
10.4337 0.000943184 4422 4288
10.4356 0.00188828 4288 4422
10.4972 0.0615654 4422 4824
10.5588 0.0615644 4824 4288
10.6823 0.123582 4288 4824
10.7425 0.0601301 4824 4288
10.8656 0.123111 4288 4824
10.9266 0.0610733 4824 5360
10.9882 0.0615454 5360 5896
11.054 0.065794 5896 6432
11.1766 0.122619 6432 6968
11.2377 0.0610743 6968 7504
11.2992 0.0615454 7504 8040
11.4256 0.126414 8040 7504
11.4261 0.000472069 7504 7142
11.4266 0.000472069 7142 6961
11.4271 0.000472069 6961 6030
11.4825 0.0554094 6030 5896
11.7908 0.308315 5896 5360
11.8519 0.0611305 5360 4824
11.8524 0.000452995 4824 5360
11.9135 0.0611315 5360 5896
11.914 0.000472069 5896 5360
11.9755 0.0615644 5360 5896
12.0381 0.0625477 5896 5360
12.0996 0.0615644 5360 5896
12.3488 0.249129 5896 5360
12.4103 0.0615654 5360 5896
12.4237 0.0133934 5896 536
12.7468 0.323092 536 1072
12.8088 0.0620174 1072 1608
12.8709 0.0620174 1608 2144
12.9324 0.0615454 2144 2680
12.9333 0.000944138 2680 3216
12.9944 0.0610733 3216 3752
12.9954 0.000944138 3752 4288
12.9963 0.000944138 4288 4824
13.0564 0.0601301 4824 5360
13.1218 0.06534 5360 4824
13.3662 0.244371 4824 4288
13.4277 0.0615654 4288 4824
14.1064 0.678648 4824 4288
14.1199 0.0135088 4288 536
14.443 0.323091 536 1072
14.505 0.0620174 1072 1608
14.567 0.0620184 1608 2144
14.6285 0.0615454 2144 2680
14.6295 0.000944138 2680 3216
14.6906 0.0610733 3216 3752
14.6915 0.000944138 3752 3828
14.8766 0.185128 3828 3216
14.9382 0.0615454 3216 3292
15.0608 0.122639 3292 3379
15.0636 0.00281239 3379 3464
15.1238 0.0601492 3464 3546
15.1849 0.0610733 3546 3627
15.1877 0.00281239 3627 3706
15.2478 0.0601492 3706 3783
15.3089 0.0610733 3783 3858
15.3705 0.0615654 3858 3216
15.433 0.0625277 3216 2680
15.4945 0.0615644 2680 3216
15.7409 0.246336 3216 2680
15.8025 0.0615845 2680 3216
15.8029 0.000472069 3216 2680
15.8645 0.0615644 2680 3216
16.2955 0.43103 3216 2680
16.3098 0.0142994 2680 536
16.3714 0.0615654 536 1072
16.4945 0.123091 1072 1608
16.5565 0.0620174 1608 2144
16.5565 0 2144 2278
16.6181 0.0615463 2278 2404
16.6801 0.0620365 2404 1608
16.7416 0.0615444 1608 1868
16.8027 0.0610943 1868 2021
16.8643 0.0615444 2021 2163
16.9258 0.0615463 2163 2295
16.9268 0.000944138 2295 2420
16.9878 0.0610733 2420 2538
16.9888 0.000944138 2538 2651
17.0499 0.0610733 2651 2759
17.0508 0.000944138 2759 2863
17.1128 0.0620174 2863 2963
17.1744 0.0615463 2963 3059
17.2359 0.0615444 3059 3152
17.3585 0.122639 3152 1868
17.359 0.000492096 1868 1608
17.4201 0.0610542 1608 1868
17.4211 0.000963211 1868 2021
17.4826 0.0615444 2021 2163
17.5441 0.0615463 2163 2295
17.5451 0.000944138 2295 2420
17.6062 0.0610733 2420 2538
17.6071 0.000944138 2538 2651
17.6682 0.0610733 2651 2759
17.6691 0.000944138 2759 2863
17.7311 0.0620174 2863 2963
17.7927 0.0615463 2963 3059
17.8542 0.0615444 3059 3152
17.9158 0.0615463 3152 3243
17.9773 0.0615463 3243 3331
18.0384 0.0610733 3331 3417
18.0403 0.00188828 3417 3501
18.1014 0.0610733 3501 3583
18.1624 0.0610733 3583 3663
18.1643 0.00188828 3663 3741
18.2254 0.0610733 3741 3817
18.2865 0.0610733 3817 3892
18.348 0.0615463 3892 4288
18.4744 0.126413 4288 3752
18.5331 0.0587139 3752 3216
18.5351 0.00192642 3216 2680
18.536 0.000925064 2680 3216
18.6582 0.122166 3216 3752
18.7192 0.0610752 3752 3828
18.7822 0.0629997 3828 3216
18.7827 0.000471115 3216 2680
18.8438 0.0610924 2680 3216
18.9674 0.123583 3216 3305
19.028 0.0606022 3305 2680
19.0895 0.0615654 2680 2769
19.0905 0.000963211 2769 2144
19.8308 0.740269 2144 1608
19.8923 0.0615654 1608 2144
20.0895 0.197203 2144 536
20.4126 0.32309 536 1072
20.4747 0.0620174 1072 1608
20.4747 0 1608 1786
20.5367 0.0620193 1786 1946
20.5982 0.0615444 1946 2093
20.6598 0.0615463 2093 2230
20.7213 0.0615444 2230 2358
20.7223 0.000944138 2358 2479
20.7833 0.0610733 2479 2594
20.7843 0.000944138 2594 2704
20.8453 0.0610752 2704 2810
20.9069 0.0615444 2810 2912
20.9684 0.0615463 2912 3010
21.03 0.0615444 3010 3105
21.0915 0.0615463 3105 3197
21.3545 0.262962 3197 3286
21.4165 0.0620174 3286 3373
21.4184 0.00188828 3373 3458
21.4795 0.0610733 3458 3541
21.5405 0.0610733 3541 3622
21.5424 0.00188828 3622 3701
21.6035 0.0610733 3701 3778
21.6646 0.0610733 3778 3854
21.667 0.00237846 3854 3752
21.7261 0.0591869 3752 3216
21.7266 0.000471115 3216 2680
21.7276 0.000963211 2680 2252
21.728 0.000473022 2252 1608
21.7294 0.00139618 1608 1786
21.791 0.0615463 1786 1946
21.8525 0.0615444 1946 2093
22.1146 0.262018 2093 2230
22.1766 0.0620174 2230 2358
22.1775 0.000944138 2358 2479
22.2386 0.0610733 2479 2594
22.2395 0.000944138 2594 2704
22.3006 0.0610733 2704 2810
22.3622 0.0615463 2810 2912
22.4242 0.0620365 2912 2144
22.4252 0.000963211 2144 1608
22.5468 0.121675 1608 1786
22.6084 0.0615444 1786 1946
22.6699 0.0615463 1946 2093
22.7315 0.0615463 2093 2230
22.793 0.0615444 2230 2358
22.794 0.000944138 2358 2479
22.855 0.0610733 2479 2594
22.856 0.000944138 2594 2704
22.917 0.0610733 2704 2810
22.9786 0.0615463 2810 2912
23.0411 0.0625095 2912 2144
23.0416 0.000471115 2144 1608
23.1637 0.122166 1608 1786
23.2253 0.0615463 1786 1946
23.2868 0.0615463 1946 2093
23.3484 0.0615444 2093 2230
23.4099 0.0615463 2230 2358
23.4109 0.000944138 2358 2479
23.4719 0.0610733 2479 2594
23.4729 0.000944138 2594 2704
23.534 0.0610733 2704 2810
23.5955 0.0615463 2810 2912
23.657 0.0615444 2912 3010
23.72 0.0630016 3010 1608
23.8417 0.121674 1608 1786
23.9033 0.0615463 1786 1946
23.9648 0.0615463 1946 2093
24.0264 0.0615444 2093 2230
24.0888 0.0624905 2230 2358
24.1509 0.0620174 2358 2479
24.1518 0.000944138 2479 2594
24.2129 0.0610733 2594 2704
24.2138 0.000944138 2704 2810
24.2758 0.0620174 2810 2912
24.3374 0.0615463 2912 3010
24.3989 0.0615444 3010 3105
24.4605 0.0615463 3105 3197
24.522 0.0615444 3197 3286
25.523 1.00094 3286 536
25.8461 0.323092 536 1072
25.9081 0.0620174 1072 1608
25.9081 0 1608 1786
25.9701 0.0620174 1786 1946
26.0942 0.124075 1946 1072
26.1557 0.0615444 1072 1410
26.2173 0.0615654 1410 1613
26.3418 0.124546 1613 1072
26.4034 0.0615444 1072 1077
26.4649 0.0615654 1077 1343
26.527 0.0620174 1343 1556
26.589 0.0620174 1556 1740
26.651 0.0620174 1740 1905
26.7125 0.0615463 1905 2055
26.7741 0.0615463 2055 2194
26.8356 0.0615444 2194 2324
26.8366 0.000944138 2324 2447
26.8976 0.0610733 2447 2564
27.0208 0.123131 2564 1608
27.0212 0.000471115 1608 1077
27.0217 0.000473022 1077 1072
27.0823 0.0606003 1072 1077
27.1439 0.0615463 1077 1343
27.2059 0.0620174 1343 1556
27.2679 0.0620174 1556 1740
27.3299 0.0620174 1740 1905
27.3915 0.0615463 1905 2055
27.453 0.0615444 2055 2194
27.5146 0.0615463 2194 2324
27.5155 0.000944138 2324 2447
27.5766 0.0610733 2447 2564
27.6386 0.0620365 2564 1608
27.6391 0.000492096 1608 1077
27.6997 0.0606003 1077 1072
27.7002 0.000453949 1072 1077
27.7617 0.0615635 1077 1343
27.9469 0.185167 1343 536
28.0084 0.0615463 536 1072
28.0084 0 1072 1340
28.0705 0.0620174 1340 1554
28.1325 0.0620174 1554 1738
28.395 0.262489 1738 1903
28.457 0.0620174 1903 2053
28.5185 0.0615463 2053 2192
28.5801 0.0615444 2192 2323
28.581 0.000944138 2323 2446
28.6421 0.0610733 2446 2563
28.7041 0.0620384 2563 1608
28.7046 0.000490189 1608 1072
28.9504 0.245749 1072 536
29.0119 0.0615463 536 1072
29.0119 0 1072 1340
29.0739 0.0620174 1340 1554
29.1359 0.0620174 1554 1738
29.198 0.0620174 1738 1903
29.2595 0.0615463 1903 2053
29.3211 0.0615444 2053 2192
29.3826 0.0615463 2192 2323
29.3835 0.000944138 2323 2446
29.4446 0.0610733 2446 2563
29.5067 0.0620365 2563 1608
29.5071 0.000492096 1608 1072
29.6298 0.122618 1072 1340
29.6918 0.0620193 1340 1554
29.7538 0.0620174 1554 1738
29.8158 0.0620174 1738 1903
29.8774 0.0615444 1903 2053
29.9389 0.0615463 2053 2192
30.0005 0.0615463 2192 2323
30.0014 0.00094223 2323 2446
30.0625 0.0610752 2446 2563
30.0634 0.000944138 2563 2675
30.1245 0.0610733 2675 2782
30.1254 0.000944138 2782 2885
30.1874 0.0620174 2885 2984
30.249 0.0615444 2984 3080
30.3105 0.0615463 3080 3173
30.3721 0.0615463 3173 3263
30.4336 0.0615444 3263 3351
30.4947 0.0610733 3351 3436
30.4966 0.00188828 3436 3519
30.5577 0.0610733 3519 3600
30.6187 0.0610752 3600 3679
30.6206 0.00188637 3679 3757
30.6817 0.0610752 3757 3833
30.7432 0.0615444 3833 4288
30.8687 0.125452 4288 4824
30.9298 0.0610733 4824 5360
30.9923 0.0625076 5360 4824
30.9928 0.000473022 4824 4422
30.9932 0.000471115 4422 4020
31.051 0.0577698 4020 3752
31.0538 0.00283241 3752 4020
31.1154 0.0615463 4020 4288
31.2991 0.183712 4288 3752
31.4217 0.122639 3752 4288
31.5458 0.124054 4288 3752
31.9141 0.368368 3752 3216
32.0373 0.12311 3216 2680
32.0401 0.00286865 2680 2144
32.0988 0.0586967 2144 2680
32.1628 0.063942 2680 2787
32.2243 0.0615463 2787 2890
32.2859 0.0615463 2890 2989
32.3474 0.0615463 2989 3085
32.4089 0.0615463 3085 3178
32.4705 0.0615425 3178 3268
32.532 0.0615463 3268 3355
32.5921 0.0600929 3355 3440
32.595 0.00286865 3440 3523
32.6561 0.0610733 3523 3604
32.7162 0.0600929 3604 3683
32.719 0.00286865 3683 3761
32.7801 0.0610733 3761 3837
32.8421 0.0620384 3837 3216
32.8426 0.000473022 3216 2680
32.9638 0.121201 2680 2144
33.0254 0.0615654 2144 2680
33.0874 0.0620575 2680 2144
33.3953 0.307861 2144 1608
33.4569 0.0615654 1608 2144
34.0254 0.568516 2144 536
34.3485 0.323093 536 1072
34.61 0.261543 1072 1608
34.7332 0.123131 1608 1072
34.8562 0.123093 1072 1340
34.9183 0.0620155 1340 1554
34.9803 0.0620193 1554 1738
35.0423 0.0620155 1738 1903
35.1038 0.0615463 1903 2053
35.1654 0.0615463 2053 2192
35.2269 0.0615463 2192 2323
35.2279 0.00094223 2323 2446
35.2889 0.0610733 2446 2563
35.2899 0.000946045 2563 2675
35.351 0.0610733 2675 2782
35.4135 0.0625076 2782 2144
35.4741 0.0606194 2144 1608
35.4746 0.000473022 1608 1072
35.6602 0.185619 1072 536
35.7217 0.0615463 536 1072
35.7217 0 1072 1340
35.7838 0.0620155 1340 1554
35.8458 0.0620193 1554 1738
35.9078 0.0620193 1738 1903
35.9693 0.0615425 1903 2053
36.0309 0.0615463 2053 2192
36.0924 0.0615463 2192 2323
36.0934 0.00094223 2323 2446
36.1544 0.0610771 2446 2563
36.1554 0.00094223 2563 2675
36.2165 0.0610733 2675 2782
36.2174 0.000946045 2782 2885
36.2794 0.0620155 2885 2984
36.4016 0.122166 2984 2144
36.4021 0.000473022 2144 1608
36.4025 0.000492096 1608 1072
36.5247 0.122128 1072 1340
36.5867 0.0620155 1340 1554
36.6487 0.0620193 1554 1738
36.7107 0.0620193 1738 1903
36.7723 0.0615425 1903 2053
37.0343 0.26202 2053 2192
37.0963 0.0620155 2192 2323
37.0973 0.000946045 2323 2446
37.1583 0.0610733 2446 2563
37.1593 0.00094223 2563 2675
37.2203 0.0610733 2675 2782
37.2213 0.000946045 2782 2885
37.2833 0.0620155 2885 2984
37.3449 0.0615463 2984 3080
37.4064 0.0615463 3080 3173
37.4679 0.0615463 3173 3263
37.53 0.0620346 3263 2680
37.5305 0.000473022 2680 2144
37.5906 0.0601501 2144 1608
37.5911 0.000469208 1608 1072
37.6536 0.0624924 1072 1340
37.7156 0.0620155 1340 1554
37.7776 0.0620193 1554 1738
37.8396 0.0620155 1738 1903
37.9012 0.0615463 1903 2053
37.9627 0.0615463 2053 2192
38.0243 0.0615463 2192 2323
38.0252 0.00094223 2323 2446
38.0863 0.0610733 2446 2563
38.0872 0.000946045 2563 2675
38.1483 0.0610733 2675 2782
38.1492 0.00094223 2782 2885
38.2112 0.0620193 2885 2984
38.2728 0.0615463 2984 3080
38.3343 0.0615425 3080 3173
38.3959 0.0615463 3173 3263
38.4584 0.0625114 3263 2680
38.5181 0.0596542 2680 2144
38.5185 0.000473022 2144 1608
38.519 0.000492096 1608 1072
38.5815 0.0624886 1072 1340
38.8431 0.261547 1340 1554
39.8431 1 1554 536
40.1661 0.32309 536 1072
40.2282 0.0620193 1072 1340
40.2902 0.0620155 1340 1554
40.4753 0.185169 1554 536
40.5369 0.0615425 536 1072
40.5369 0 1072 1340
41.5369 1 1340 536
41.86 0.323093 536 1072
41.922 0.0620155 1072 1340
42.1072 0.185169 1340 536
42.1687 0.0615425 536 1072
42.1687 0 1072 1340
42.2307 0.0620193 1340 1554
42.2927 0.0620193 1554 1738
42.3548 0.0620155 1738 1903
42.4163 0.0615463 1903 2053
42.4779 0.0615463 2053 2192
42.5394 0.0615425 2192 2323
42.5403 0.000946045 2323 2446
42.6014 0.0610733 2446 2563
42.6024 0.00094223 2563 2675
42.6634 0.0610771 2675 2782
42.6644 0.00094223 2782 2885
42.7264 0.0620193 2885 2984
42.7879 0.0615425 2984 3080
42.8495 0.0615463 3080 3173
42.911 0.0615463 3173 3263
42.9726 0.0615463 3263 3351
42.9745 0.00188828 3351 3436
43.0355 0.0610733 3436 3519
43.0966 0.0610733 3519 3600
43.1591 0.0625076 3600 2680
43.1596 0.000473022 2680 2144
43.2197 0.0601501 2144 1608
43.2202 0.000469208 1608 1072
44.2211 1.00093 1072 536
44.5442 0.32309 536 1072
44.6062 0.0620193 1072 1340
44.6683 0.0620155 1340 1554
44.7303 0.0620193 1554 1738
44.7923 0.0620155 1738 1903
44.8538 0.0615463 1903 2053
44.9154 0.0615463 2053 2192
44.9769 0.0615463 2192 2323
44.9779 0.00094223 2323 2446
45.039 0.0610733 2446 2563
45.0399 0.000946045 2563 2675
45.101 0.0610733 2675 2782
45.1019 0.00094223 2782 2885
45.1639 0.0620193 2885 2984
45.2255 0.0615654 2984 2144
45.226 0.000469208 2144 1608
45.2861 0.0601501 1608 1072
45.3486 0.0624886 1072 1340
45.4106 0.0620193 1340 1554
45.4726 0.0620155 1554 1738
45.5347 0.0620193 1738 1903
45.5962 0.0615463 1903 2053
45.6578 0.0615463 2053 2192
45.7193 0.0615425 2192 2323
45.7202 0.000946045 2323 2446
45.7813 0.0610733 2446 2563
45.7823 0.00094223 2563 2675
45.8433 0.0610733 2675 2782
45.8443 0.000946045 2782 2885
45.9068 0.0625076 2885 2680
45.9674 0.0606232 2680 2144
45.9679 0.000469208 2144 1608
45.9683 0.000453949 1608 1072
45.9693 0.000946045 1072 1340
46.0308 0.0615425 1340 1554
46.0928 0.0620193 1554 1738
46.1549 0.0620155 1738 1903
46.2164 0.0615463 1903 2053
46.278 0.0615463 2053 2192
46.3395 0.0615463 2192 2323
46.3404 0.00094223 2323 2446
46.4025 0.0620193 2446 2563
46.4645 0.0620155 2563 2675
46.4654 0.000946045 2675 2782
46.5265 0.0610733 2782 2885
46.588 0.0615463 2885 2984
46.6496 0.0615463 2984 3080
46.7121 0.0624886 3080 3173
46.7736 0.0615463 3173 3263
46.8366 0.0629807 3263 2680
46.8371 0.000469208 2680 2144
46.8972 0.0601501 2144 1608
46.8977 0.000473022 1608 1072
46.9602 0.0624886 1072 1340
47.0222 0.0620193 1340 1554
47.0842 0.0620155 1554 1738
47.1462 0.0620193 1738 1903
47.2078 0.0615425 1903 2053
47.2693 0.0615463 2053 2192
47.3318 0.0625114 2192 1608
47.3925 0.0606194 1608 1072
47.4549 0.0624886 1072 1340
47.6401 0.185169 1340 536
47.7017 0.0615425 536 1072
47.7017 0 1072 1340
47.7637 0.0620193 1340 1554
47.8257 0.0620155 1554 1738
47.8877 0.0620193 1738 1903
48.0118 0.124073 1903 1072
48.1349 0.123112 1072 1340
48.1969 0.0620155 1340 1554
48.2589 0.0620193 1554 1738
48.3209 0.0620155 1738 1903
48.3825 0.0615463 1903 2053
48.444 0.0615463 2053 2192
48.5056 0.0615463 2192 2323
48.5065 0.00094223 2323 2446
48.5676 0.0610733 2446 2563
48.5685 0.000946045 2563 2675
48.6296 0.0610733 2675 2782
48.6306 0.00094223 2782 2885
48.6926 0.0620193 2885 2984
48.7541 0.0615463 2984 3080
48.8157 0.0615463 3080 3173
48.9378 0.122147 3173 3263
48.9994 0.0615425 3263 3351
49.0013 0.00188828 3351 3436
49.1229 0.121696 3436 2680
49.1234 0.000473022 2680 2144
49.1244 0.000961304 2144 1608
49.1249 0.000473022 1608 1072
49.246 0.121181 1072 1340
49.3081 0.0620193 1340 1554
49.3701 0.0620193 1554 1738
49.4937 0.1236 1738 1072
49.6168 0.123093 1072 1340
49.6788 0.0620155 1340 1554
49.7408 0.0620193 1554 1738
49.8028 0.0620155 1738 1903
49.8644 0.0615463 1903 2053
49.9259 0.0615463 2053 2192
49.9875 0.0615463 2192 2323
49.9884 0.00094223 2323 2446
50.0495 0.0610733 2446 2563
50.0504 0.000946045 2563 2675
50.1115 0.0610733 2675 2782
50.1124 0.00094223 2782 2885
50.1745 0.0620193 2885 2984
50.236 0.0615654 2984 2144
50.2365 0.000469208 2144 1608
50.2966 0.0601501 1608 1072
50.3591 0.0624886 1072 1340
50.4211 0.0620193 1340 1554
50.4832 0.0620155 1554 1738
50.5452 0.0620193 1738 1903
50.6067 0.0615463 1903 2053
50.6683 0.0615425 2053 2192
50.7298 0.0615463 2192 2323
50.7308 0.000946045 2323 2446
50.7918 0.0610733 2446 2563
50.7928 0.00094223 2563 2675
50.8539 0.0610733 2675 2782
50.9159 0.0620384 2782 2144
50.9164 0.000473022 2144 1608
50.9168 0.000469208 1608 1072
51.039 0.122169 1072 1340
51.101 0.0620155 1340 1554
51.163 0.0620193 1554 1738
51.2251 0.0620155 1738 1903
51.2866 0.0615463 1903 2053
51.3481 0.0615463 2053 2192
51.4097 0.0615463 2192 2323
51.4106 0.00094223 2323 2446
51.5338 0.123131 2446 1608
51.5342 0.000473022 1608 1072
51.6569 0.122616 1072 1340
51.842 0.185169 1340 536
51.9036 0.0615463 536 1072
51.9036 0 1072 1340
51.9656 0.0620155 1340 1554
52.0276 0.0620193 1554 1738
52.2901 0.262489 1738 1903
52.3521 0.0620155 1903 2053
52.4137 0.0615463 2053 2192
52.4752 0.0615463 2192 2323
52.4761 0.00094223 2323 2446
52.5372 0.0610733 2446 2563
52.5382 0.000946045 2563 2675
52.5992 0.0610733 2675 2782
52.6002 0.00094223 2782 2885
52.6622 0.0620193 2885 2984
52.7237 0.0615463 2984 3080
52.7853 0.0615463 3080 3173
52.8468 0.0615425 3173 3263
52.9084 0.0615463 3263 3351
52.9695 0.0610733 3351 3436
52.9713 0.00188828 3436 3519
53.0324 0.0610733 3519 3600
53.0935 0.0610733 3600 3679
53.0954 0.00188828 3679 3757
53.1555 0.0601311 3757 3833
53.2171 0.0615463 3833 4288
53.2786 0.0615654 4288 3801
53.2791 0.000469208 3801 3216
53.343 0.0639076 3216 3305
53.405 0.0620155 3305 3391
53.4064 0.00141525 3391 3475
53.468 0.0615463 3475 3557
53.529 0.0610733 3557 3637
53.5309 0.00188828 3637 3715
53.592 0.0610733 3715 3792
53.6531 0.0610733 3792 3867
53.7146 0.0615463 3867 4288
53.8401 0.125454 4288 4824
53.9012 0.0610733 4824 5360
53.9636 0.0624886 5360 5896
54.0853 0.121674 5896 6432
54.2117 0.126415 6432 5896
54.2122 0.000473022 5896 5514
54.2127 0.000473022 5514 4824
54.3348 0.122166 4824 5360
54.5185 0.183674 5360 5896
54.5796 0.0610733 5896 6432
54.6411 0.0615463 6432 6968
54.7079 0.0667343 6968 7504
54.8305 0.12262 7504 8040
54.8897 0.0592041 8040 7504
54.8902 0.000473022 7504 7142
54.8906 0.000473022 7142 6961
54.8911 0.000473022 6961 6030
54.8916 0.000469208 6030 5896
54.9512 0.0596581 5896 6030
55.0123 0.0610924 6030 6432
55.0739 0.0615463 6432 6968
55.1411 0.0672112 6968 6432
55.1416 0.000473022 6432 6030
55.142 0.000469208 6030 5896
55.198 0.0559196 5896 5360
55.2027 0.00470352 5360 6030
55.2036 0.00094223 6030 5896
55.2595 0.0559006 5896 6030
55.2647 0.00521088 6030 5896
55.2652 0.000473022 5896 5494
55.2661 0.00094223 5494 5360
55.3253 0.0591888 5360 5494
55.3263 0.00094223 5494 5360
55.3281 0.00188828 5360 5494
55.4503 0.122147 5494 5896
55.5109 0.0606003 5896 6432
55.5137 0.00285339 6432 5896
55.5142 0.000473022 5896 5494
55.5147 0.000469208 5494 5360
55.5758 0.0610733 5360 5494
55.6984 0.122639 5494 5896
55.7599 0.0615273 5896 6432
55.8215 0.0615463 6432 6968
55.9441 0.122639 6968 6432
55.9446 0.000473022 6432 6093
55.9451 0.000469208 6093 5494
55.9455 0.000473022 5494 5360
56.0057 0.0601311 5360 5494
56.0672 0.0615654 5494 5896
56.1288 0.0615616 5896 5360
56.2547 0.125923 5360 4824
56.3177 0.0629997 4824 4288
56.3774 0.0597343 4288 3752
56.3793 0.0018692 3752 4288
56.4362 0.0568848 4288 3752
56.439 0.00283051 3752 4288
56.4978 0.0587349 4288 4824
56.7469 0.249111 4824 4288
56.8084 0.0615616 4288 4824
56.9292 0.120811 4824 4288
56.9908 0.0615616 4288 4824
57.2514 0.260616 4824 536
57.5745 0.323093 536 1072
57.6365 0.0620155 1072 1608
57.8226 0.186092 1608 2144
57.8236 0.00094223 2144 2680
