Waf: Entering directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Waf: Leaving directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.568s)
0.383211 0.000943989 8576 8148
0.430597 0.0473856 8148 7826
0.431541 0.000943989 7826 7504
0.432957 0.00141603 7504 7183
0.433429 0.000471979 7183 6861
0.433901 0.000472009 6861 6540
0.434373 0.000472009 6540 6218
0.434845 0.000471979 6218 5896
0.435317 0.000472009 5896 5575
0.438206 0.0028896 5575 5253
0.440566 0.00235999 5253 4288
0.442435 0.00186881 4288 3216
0.504 0.0615648 3216 4288
0.504453 0.000452816 4288 4355
0.55703 0.0525776 4355 4420
0.564621 0.00759041 4420 4484
0.566018 0.00139683 4484 4548
0.619048 0.0530304 4548 4611
0.626638 0.00759041 4611 4673
0.628035 0.00139678 4673 4734
0.681066 0.0530304 4734 4794
0.68201 0.000943959 4794 4853
0.688656 0.00664639 4853 4912
0.690053 0.00139683 4912 4970
0.743083 0.0530304 4970 5027
0.744027 0.000944018 5027 5084
0.750202 0.00617439 5084 5140
0.751598 0.00139683 5140 5195
0.804629 0.0530304 5195 5250
0.805573 0.000944018 5250 5304
0.811747 0.00617439 5304 5358
0.866174 0.0544272 5358 5411
0.867118 0.000944018 5411 5464
0.873293 0.00617439 5464 5516
0.92772 0.0544272 5516 5568
0.928664 0.000944018 5568 5619
0.929608 0.000943959 5619 5670
0.930552 0.000944018 5670 5720
0.93531 0.00475842 5720 5770
0.989738 0.0544271 5770 5819
0.990682 0.000944018 5819 5868
0.991626 0.000944018 5868 5916
1.0513 0.0596768 5916 5360
1.05177 0.00047195 5360 4824
1.05225 0.000472069 4824 4309
1.05272 0.00047195 4309 3959
1.05319 0.00047195 3959 3608
1.05366 0.000472069 3608 3258
1.05413 0.00047195 3258 2907
1.05844 0.0043056 2907 2412
1.05891 0.000472069 2412 2144
1.11285 0.053936 2144 2412
1.11285 0 2412 2531
1.12046 0.00760961 2531 2644
1.17439 0.053936 2644 2752
1.18248 0.00808156 2752 2856
1.23641 0.053936 2856 2956
1.24402 0.00760961 2956 3053
1.29796 0.053936 3053 3147
1.30557 0.00760961 3147 3238
1.3595 0.053936 3238 3326
1.36711 0.00760961 3326 3412
1.36806 0.000944018 3412 3496
1.42152 0.0534639 3496 3578
1.42913 0.00760961 3578 3658
1.43007 0.000944018 3658 3736
1.48354 0.0534639 3736 3812
1.49115 0.00760961 3812 3887
1.49209 0.000944018 3887 3960
1.54556 0.0534641 3960 4032
1.55269 0.00713754 4032 4103
1.55364 0.000944018 4103 4173
1.6071 0.0534641 4173 4241
1.61424 0.00713754 4241 4308
1.66865 0.0544081 4308 4374
1.67578 0.00713754 4374 4439
1.67673 0.000944018 4439 4503
1.73066 0.053936 4503 4566
1.73161 0.000944018 4566 4628
1.7378 0.00619352 4628 4690
1.73875 0.000944018 4690 4751
1.79268 0.053936 4751 4811
1.79363 0.000944018 4811 4870
1.79982 0.00619364 4870 4928
1.80076 0.000944018 4928 4986
1.8547 0.053936 4986 5043
1.86186 0.00715673 5043 4288
1.86233 0.000472069 4288 3752
1.8628 0.00047195 3752 3216
1.91626 0.0534641 3216 2827
1.91674 0.00047195 2827 2461
1.9177 0.000963211 2461 1876
1.91817 0.00047195 1876 1608
1.9234 0.00523043 1608 1876
1.9234 0 1876 2029
1.98449 0.0610929 2029 2170
2.04604 0.0615456 2170 2302
2.04698 0.000943899 2302 2426
2.10806 0.0610735 2426 2544
2.109 0.000944138 2544 2656
2.17008 0.0610735 2656 2764
2.17102 0.000944138 2764 2867
2.23353 0.0625086 2867 2144
2.29415 0.0606208 2144 1608
2.29462 0.000472069 1608 1072
2.29555 0.000924826 1072 1340
2.35711 0.0615649 1340 1554
2.41913 0.0620174 1554 1738
2.68162 0.26249 1738 1903
2.74364 0.0620177 1903 2053
2.80518 0.0615456 2053 2192
2.86673 0.0615456 2192 2323
2.86767 0.000943899 2323 2446
2.92971 0.062037 2446 1608
2.99033 0.0606208 1608 1072
2.99125 0.000924826 1072 1340
3.99125 1 1340 536
