Waf: Entering directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
1.04949 0.000944018 2323 2446
1.11056 0.0610737 2446 2563
1.11151 0.000944018 2563 2675
1.17258 0.0610735 2675 2782
1.17353 0.000944018 2782 2885
1.2346 0.0610735 2885 2984
1.23554 0.000944018 2984 3080
1.29615 0.0606016 3080 3173
1.29709 0.000944018 3173 3263
1.35769 0.0606016 3263 3351
1.35864 0.000944018 3351 3436
1.35958 0.000944018 3436 3519
1.41971 0.0601296 3519 3600
1.42065 0.000943899 3600 3679
1.4216 0.000944018 3679 3757
1.48173 0.0601296 3757 3833
1.48267 0.000944018 3833 3907
1.48361 0.000944018 3907 3980
1.54327 0.0596576 3980 4052
1.54422 0.000944018 4052 4122
1.54516 0.000944018 4122 4191
1.60482 0.0596576 4191 4259
1.60671 0.00188792 4259 4326
1.66636 0.0596577 4326 4392
1.66825 0.00188792 4392 4457
1.6692 0.000944018 4457 4521
1.67014 0.000944018 4521 4584
1.72838 0.0582416 4584 4646
1.73027 0.00188804 4646 4707
1.73121 0.000944018 4707 4768
1.73216 0.000943899 4768 4828
1.7904 0.0582416 4828 4887
1.79229 0.00188804 4887 4945
1.79323 0.000944018 4945 5003
1.79417 0.000944018 5003 5060
1.85194 0.0577695 5060 5116
1.85383 0.00188804 5116 5172
1.85574 0.00190723 5172 4288
1.85621 0.00047195 4288 3752
1.91351 0.0572976 3752 3216
1.91398 0.000472069 3216 2827
1.9154 0.00141597 2827 2461
1.91587 0.00047195 2461 1876
1.91636 0.000491261 1876 1608
1.91728 0.000924826 1608 1876
1.91728 0 1876 2029
1.97838 0.0610927 2029 2170
2.03992 0.0615456 2170 2302
2.04087 0.000943899 2302 2426
2.10194 0.0610738 2426 2544
2.10288 0.000943899 2544 2656
2.22601 0.12313 2656 1608
2.22649 0.000472069 1608 1072
2.28756 0.0610735 1072 1340
2.34911 0.0615456 1340 1554
2.41112 0.0620177 1554 1738
2.47314 0.0620174 1738 1903
2.53469 0.0615456 1903 2053
2.59623 0.0615456 2053 2192
2.65778 0.0615456 2192 2323
2.65872 0.000944138 2323 2446
2.7198 0.0610735 2446 2563
2.72074 0.000943899 2563 2675
2.78278 0.062037 2675 1608
2.84389 0.0611119 1608 1072
2.96747 0.123582 1072 536
3.02902 0.0615456 536 1072
3.02902 0 1072 1340
3.09103 0.0620177 1340 1554
3.15305 0.0620174 1554 1738
3.21507 0.0620177 1738 1903
3.27661 0.0615456 1903 2053
3.33816 0.0615456 2053 2192
3.39971 0.0615456 2192 2323
3.40065 0.000943899 2323 2446
3.46172 0.0610735 2446 2563
3.46267 0.000944138 2563 2675
3.52374 0.0610735 2675 2782
3.52468 0.000944138 2782 2885
3.58576 0.0610735 2885 2984
3.5867 0.000943899 2984 3080
3.6473 0.0606017 3080 3173
3.64825 0.000943899 3173 3263
3.70885 0.0606017 3263 3351
3.70979 0.000943899 3351 3436
3.77089 0.0610929 3436 2680
3.77136 0.000472069 2680 2144
3.77183 0.00047183 2144 1608
3.77232 0.000491381 1608 1072
3.83243 0.0601103 1072 1340
3.894 0.0615647 1340 1554
4.894 1 1554 536
6.47863 1.58464 536 1072
6.54065 0.0620179 1072 1340
6.60267 0.0620174 1340 1554
6.66469 0.0620174 1554 1738
6.7267 0.0620179 1738 1903
6.78825 0.0615454 1903 2053
6.8498 0.0615458 2053 2192
6.91134 0.0615454 2192 2323
6.91228 0.000944138 2323 2446
6.97336 0.0610738 2446 2563
6.9743 0.000943661 2563 2675
7.03538 0.0610738 2675 2782
7.03632 0.000944138 2782 2885
7.09739 0.0610733 2885 2984
7.09834 0.000944138 2984 3080
7.15988 0.0615454 3080 3173
7.22143 0.0615458 3173 3263
7.22237 0.000944138 3263 3351
7.28297 0.0606012 3351 3436
7.28392 0.000944138 3436 3519
7.28486 0.000944138 3519 3600
7.34499 0.0601296 3600 3679
7.34594 0.000943661 3679 3757
7.34688 0.000944138 3757 3833
7.40701 0.0601296 3833 3907
7.40795 0.000944138 3907 3980
7.4089 0.000943661 3980 4052
7.46856 0.0596576 4052 4122
7.47046 0.00190735 4122 3216
7.47093 0.000472069 3216 2680
7.53012 0.0591855 2680 2144
7.53059 0.000472069 2144 1668
7.53108 0.000491142 1668 1340
7.53156 0.000472069 1340 1072
7.53201 0.000452995 1072 1340
7.53201 0 1340 1554
7.59357 0.0615644 1554 1738
7.65559 0.0620179 1738 1903
7.71714 0.0615454 1903 2053
7.77868 0.0615458 2053 2192
7.84023 0.0615454 2192 2323
7.84117 0.000944138 2323 2446
7.90224 0.0610733 2446 2563
7.90319 0.000944138 2563 2675
7.96426 0.0610738 2675 2782
7.96521 0.000944138 2782 2885
8.02628 0.0610738 2885 2984
8.02722 0.000943184 2984 3080
8.08783 0.0606022 3080 3173
8.08877 0.000944138 3173 3263
8.14937 0.0606012 3263 3351
8.15032 0.000944138 3351 3436
8.15126 0.000944138 3436 3519
8.21233 0.0610733 3519 3600
8.21328 0.000944138 3600 3679
8.27435 0.0610733 3679 3757
8.27529 0.000944138 3757 3833
8.27624 0.000944138 3833 3907
8.33637 0.0601292 3907 3980
8.33731 0.000944138 3980 4052
8.33826 0.000944138 4052 4122
8.39791 0.0596581 4122 4191
8.39886 0.000944138 4191 4259
8.45946 0.0606012 4259 4326
8.4604 0.000944138 4326 4392
8.521 0.0606012 4392 4457
8.52195 0.000944138 4457 4521
8.52289 0.000944138 4521 4584
8.52384 0.000944138 4584 4646
8.58302 0.059185 4646 4707
8.58397 0.000944138 4707 4768
8.58491 0.000944138 4768 4828
8.58585 0.000944138 4828 4887
8.64598 0.0601292 4887 4945
8.64693 0.000944138 4945 5003
8.64787 0.000944138 5003 5060
8.70753 0.0596581 5060 5116
8.70847 0.000943184 5116 5172
8.70942 0.000944138 5172 5227
8.71036 0.000944138 5227 5281
8.76908 0.0587139 5281 5335
8.77002 0.000944138 5335 5388
8.77096 0.000944138 5388 5441
8.77191 0.000943184 5441 5493
8.83062 0.0587139 5493 5545
8.83156 0.000944138 5545 5596
8.83251 0.000944138 5596 5647
8.83345 0.000944138 5647 5697
8.8344 0.000943184 5697 5747
8.89407 0.0596771 5747 4824
8.89455 0.000472069 4824 4288
8.89502 0.000472069 4288 3752
8.89549 0.000472069 3752 3395
8.89596 0.000472069 3395 3038
8.95469 0.058733 3038 2144
8.95609 0.00139618 2144 2278
9.01671 0.0606213 2278 2404
9.01766 0.000944138 2404 2523
9.07873 0.0610733 2523 2636
9.07967 0.000944138 2636 2744
9.14075 0.0610733 2744 2848
9.20229 0.0615454 2848 2948
9.26384 0.0615463 2948 3045
9.26478 0.000943184 3045 3139
9.32538 0.0606022 3139 3230
9.32633 0.000944138 3230 3318
9.38693 0.0606012 3318 3404
9.38787 0.000944138 3404 3488
9.38882 0.000944138 3488 3570
9.44895 0.0601292 3570 3650
9.44989 0.000944138 3650 3728
9.45084 0.000944138 3728 3805
9.51096 0.0601292 3805 3880
9.51191 0.000944138 3880 3954
9.51285 0.000944138 3954 4026
9.57347 0.0606213 4026 3216
9.57442 0.000944138 3216 2144
9.63409 0.0596762 2144 1340
9.63457 0.000472069 1340 1072
9.63502 0.000452995 1072 1340
9.63502 0 1340 1554
9.69658 0.0615644 1554 1738
9.7586 0.0620174 1738 1903
9.82015 0.0615463 1903 2053
9.88169 0.0615454 2053 2192
9.94324 0.0615454 2192 2323
9.94418 0.000944138 2323 2446
10.0053 0.0610733 2446 2563
10.0062 0.000944138 2563 2675
10.0673 0.0610733 2675 2782
10.0682 0.000944138 2782 2885
10.1293 0.0610743 2885 2984
10.1302 0.000944138 2984 3080
10.1908 0.0606012 3080 3173
10.1918 0.000944138 3173 3263
10.2524 0.0606012 3263 3351
10.2533 0.000944138 3351 3436
10.2543 0.000944138 3436 3519
10.3144 0.0601292 3519 3600
10.3153 0.000944138 3600 3679
10.3163 0.000944138 3679 3757
10.3764 0.0601292 3757 3833
10.3774 0.000944138 3833 3907
10.3783 0.000944138 3907 3980
10.438 0.0596581 3980 4052
10.4389 0.000944138 4052 4122
10.4399 0.000943184 4122 4191
10.4995 0.0596581 4191 4259
10.5005 0.000944138 4259 4326
10.5014 0.000944138 4326 4392
10.5611 0.0596571 4392 4457
10.562 0.000944138 4457 4521
10.5629 0.000944138 4521 4584
10.5639 0.000944138 4584 4646
10.6231 0.059185 4646 4707
10.624 0.000944138 4707 4768
10.625 0.000944138 4768 4828
10.6259 0.000944138 4828 4887
10.6851 0.059186 4887 4945
10.686 0.000943184 4945 5003
10.687 0.000944138 5003 5060
10.6879 0.000944138 5060 5116
10.7466 0.0587139 5116 5172
10.7476 0.000944138 5172 5227
10.7485 0.000943184 5227 5281
10.7495 0.000944138 5281 5335
10.8082 0.0587139 5335 5388
10.8091 0.000944138 5388 5441
10.8101 0.000944138 5441 5493
10.811 0.000944138 5493 5545
10.8697 0.058713 5545 5596
10.8707 0.000944138 5596 5647
10.8716 0.000944138 5647 5697
10.8726 0.000944138 5697 5747
10.8735 0.000944138 5747 5796
10.9317 0.0582409 5796 5845
10.9327 0.000944138 5845 5894
10.9336 0.000944138 5894 5942
10.9346 0.000944138 5942 5990
10.9355 0.000944138 5990 6037
10.9938 0.0582418 6037 6084
10.9947 0.000943184 6084 6131
10.9956 0.000944138 6131 6177
10.9966 0.000944138 6177 6223
10.9975 0.000944138 6223 6269
11.0553 0.0577698 6269 6314
11.0563 0.000944138 6314 6359
11.0572 0.000944138 6359 6404
11.0581 0.000943184 6404 6448
11.0591 0.000944138 6448 6492
11.1183 0.0592051 6492 5896
11.1192 0.000944138 5896 4863
11.1197 0.000472069 4863 4518
11.1202 0.000472069 4518 4174
11.1206 0.000472069 4174 3829
11.1211 0.000472069 3829 3484
11.1216 0.000471115 3484 2680
11.1803 0.0587139 2680 2787
11.2414 0.0611124 2787 2144
11.2419 0.000472069 2144 1608
11.302 0.0601482 1608 1072
11.303 0.000925064 1072 1340
11.3645 0.0615644 1340 1554
11.4265 0.0620174 1554 1738
11.4886 0.0620184 1738 1903
11.5501 0.0615454 1903 2053
11.6117 0.0615454 2053 2192
11.6732 0.0615454 2192 2323
11.6741 0.000944138 2323 2446
11.7352 0.0610743 2446 2563
11.7362 0.000943184 2563 2675
11.8593 0.12313 2675 1608
11.8598 0.000472069 1608 1072
11.9208 0.0610733 1072 1340
11.9824 0.0615463 1340 1554
12.0444 0.0620174 1554 1738
12.1064 0.0620174 1738 1903
12.168 0.0615454 1903 2053
12.2295 0.0615454 2053 2192
12.2911 0.0615463 2192 2323
12.292 0.000944138 2323 2446
12.3531 0.0610733 2446 2563
12.354 0.000944138 2563 2675
12.4151 0.0610733 2675 2782
12.416 0.000944138 2782 2885
12.4771 0.0610733 2885 2984
12.4781 0.000944138 2984 3080
12.5387 0.0606012 3080 3173
12.5396 0.000944138 3173 3263
12.6002 0.0606022 3263 3351
12.6011 0.000943184 3351 3436
12.6021 0.000944138 3436 3519
12.6622 0.0601301 3519 3600
12.6632 0.000944138 3600 3679
12.6641 0.000944138 3679 3757
12.7242 0.0601292 3757 3833
12.7252 0.000944138 3833 3907
12.7261 0.000944138 3907 3980
12.7858 0.0596571 3980 4052
12.7867 0.000944138 4052 4122
12.7877 0.000944138 4122 4191
12.8473 0.0596571 4191 4259
12.8483 0.000944138 4259 4326
12.8492 0.000944138 4326 4392
12.9089 0.0596581 4392 4457
12.9098 0.000944138 4457 4521
12.9108 0.000943184 4521 4584
12.9117 0.000944138 4584 4646
12.9709 0.059186 4646 4707
12.9718 0.000944138 4707 4768
12.9728 0.000944138 4768 4828
12.9737 0.000943184 4828 4887
13.0329 0.059186 4887 4945
13.0358 0.00285149 4945 3752
13.0362 0.000472069 3752 3216
13.0945 0.0582409 3216 2729
13.0949 0.000472069 2729 2339
13.0964 0.00143528 2339 1608
13.0973 0.000925064 1608 1786
13.1584 0.0610924 1786 1946
13.2199 0.0615463 1946 2093
13.2815 0.0615454 2093 2230
13.4056 0.124073 2230 1072
13.4671 0.0615463 1072 1340
13.5287 0.0615454 1340 1554
13.5907 0.0620174 1554 1738
13.6527 0.0620174 1738 1903
13.7142 0.0615463 1903 2053
13.7758 0.0615454 2053 2192
13.8373 0.0615454 2192 2323
13.8383 0.000944138 2323 2446
13.8993 0.0610733 2446 2563
13.9003 0.000944138 2563 2675
13.9614 0.0610733 2675 2782
13.9623 0.000944138 2782 2885
14.0234 0.0610743 2885 2984
14.0243 0.000943184 2984 3080
14.0849 0.0606022 3080 3173
14.0859 0.000944138 3173 3263
14.1465 0.0606012 3263 3351
14.1474 0.000944138 3351 3436
14.1484 0.000944138 3436 3519
14.2085 0.0601292 3519 3600
14.2094 0.000944138 3600 3679
14.2104 0.000944138 3679 3757
14.2705 0.0601292 3757 3833
14.2714 0.000944138 3833 3907
14.2724 0.000944138 3907 3980
14.332 0.0596581 3980 4052
14.333 0.000943184 4052 4122
14.3339 0.000944138 4122 4191
14.3936 0.0596581 4191 4259
14.3945 0.000944138 4259 4326
14.3955 0.000944138 4326 4392
14.4551 0.0596571 4392 4457
14.4561 0.000944138 4457 4521
14.5167 0.0606203 4521 3752
14.5181 0.00143528 3752 2680
14.5196 0.00145435 2680 2252
14.5201 0.000472069 2252 1608
14.6399 0.119787 1608 1072
14.7014 0.0615463 1072 1608
14.7014 0 1608 1786
14.7629 0.0615454 1786 1946
14.8245 0.0615454 1946 2093
14.886 0.0615454 2093 2230
14.9485 0.0624895 2230 2358
15.0105 0.0620184 2358 2479
15.0115 0.000943184 2479 2594
15.0726 0.0610743 2594 2704
15.0735 0.000944138 2704 2810
15.1346 0.0610733 2810 2912
15.1355 0.000944138 2912 3010
15.1961 0.0606012 3010 3105
15.1971 0.000944138 3105 3197
15.2577 0.0606012 3197 3286
15.2586 0.000944138 3286 3373
15.3192 0.0606022 3373 3458
15.3211 0.00188732 3458 3541
15.3812 0.0601301 3541 3622
15.3831 0.00188732 3622 3701
15.3841 0.000944138 3701 3778
15.4432 0.059186 3778 3854
15.4451 0.00188828 3854 3928
15.4461 0.000943184 3928 4001
15.5048 0.0587139 4001 4072
15.5067 0.00188828 4072 4142
15.5663 0.0596571 4142 4211
15.5682 0.00188828 4211 4279
15.6279 0.0596581 4279 4346
15.6288 0.000943184 4346 4412
15.6298 0.000944138 4412 4477
15.6894 0.0596581 4477 4541
15.6904 0.000944138 4541 4604
15.6913 0.000944138 4604 4666
15.6923 0.000943184 4666 4727
15.7514 0.059186 4727 4787
15.7524 0.000944138 4787 4847
15.7533 0.000944138 4847 4906
15.7543 0.000944138 4906 4964
15.8135 0.059185 4964 5021
15.8144 0.000944138 5021 5078
15.8154 0.000944138 5078 5134
15.8163 0.000944138 5134 5189
15.875 0.058713 5189 5244
15.8774 0.00237942 5244 4288
15.8779 0.000472069 4288 3752
15.8783 0.000472069 3752 3216
15.9366 0.0582418 3216 2827
15.937 0.000472069 2827 2461
15.938 0.000963211 2461 1876
15.9385 0.000472069 1876 1608
15.9394 0.00092411 1608 1876
15.9394 0 1876 2029
16.0005 0.0610924 2029 2170
16.062 0.0615463 2170 2302
16.063 0.000944138 2302 2426
16.1241 0.0610733 2426 2544
16.125 0.000944138 2544 2656
16.1861 0.0610733 2656 2764
16.187 0.000944138 2764 2867
16.2481 0.0610733 2867 2967
16.249 0.000944138 2967 3063
16.3096 0.0606022 3063 3156
16.3712 0.0615654 3156 2144
16.3717 0.000471115 2144 1608
16.3722 0.000492096 1608 1072
16.4328 0.0605812 1072 1340
16.4943 0.0615463 1340 1554
17.4943 1 1554 536
17.7558 0.261545 536 1072
17.8179 0.0620174 1072 1340
17.8799 0.0620174 1340 1554
17.9419 0.0620174 1554 1738
18.0039 0.0620174 1738 1903
18.128 0.124075 1903 1072
18.1895 0.0615444 1072 1340
18.2511 0.0615654 1340 1554
18.3131 0.0620174 1554 1738
18.3751 0.0620174 1738 1903
18.4367 0.0615463 1903 2053
18.4982 0.0615444 2053 2192
18.5598 0.0615463 2192 2323
18.6218 0.0620365 2323 1608
18.6223 0.000492096 1608 1072
18.9444 0.322147 1072 1340
19.0065 0.0620174 1340 1554
19.0685 0.0620174 1554 1738
19.1921 0.123602 1738 1072
19.2536 0.0615444 1072 1340
19.4383 0.184694 1340 536
19.4999 0.0615463 536 1072
19.4999 0 1072 1340
19.5619 0.0620174 1340 1554
19.6239 0.0620174 1554 1738
19.6859 0.0620174 1738 1903
19.7475 0.0615463 1903 2053
19.809 0.0615444 2053 2192
19.8706 0.0615463 2192 2323
19.8715 0.000944138 2323 2446
19.9326 0.0610733 2446 2563
19.9335 0.000944138 2563 2675
19.9946 0.0610733 2675 2782
19.9955 0.000944138 2782 2885
20.0566 0.0610733 2885 2984
20.0576 0.000944138 2984 3080
20.1196 0.0620365 3080 2144
20.1802 0.0606213 2144 1608
20.1807 0.000473022 1608 1072
20.1816 0.000923157 1072 1340
20.2432 0.0615654 1340 1554
20.3052 0.0620174 1554 1738
20.3672 0.0620174 1738 1903
20.4288 0.0615463 1903 2053
20.4903 0.0615463 2053 2192
20.5518 0.0615444 2192 2323
20.5528 0.000944138 2323 2446
20.6139 0.0610733 2446 2563
20.6148 0.000944138 2563 2675
20.6759 0.0610733 2675 2782
20.6768 0.000944138 2782 2885
20.7379 0.0610733 2885 2984
20.7388 0.000944138 2984 3080
20.7994 0.0606022 3080 3173
20.8004 0.000944138 3173 3263
20.861 0.0606022 3263 3351
20.8619 0.000944138 3351 3436
20.8629 0.00094223 3436 3519
20.923 0.0601311 3519 3600
20.985 0.0620365 3600 2144
20.986 0.000963211 2144 1608
20.9865 0.000471115 1608 1072
21.0466 0.0601101 1072 1340
21.1081 0.0615463 1340 1554
21.1702 0.0620174 1554 1738
21.2322 0.0620174 1738 1903
21.2937 0.0615463 1903 2053
21.3553 0.0615444 2053 2192
21.4168 0.0615463 2192 2323
21.4178 0.000944138 2323 2446
21.4788 0.0610733 2446 2563
21.4798 0.000944138 2563 2675
21.5408 0.0610733 2675 2782
21.5418 0.000944138 2782 2885
21.6029 0.0610733 2885 2984
21.6038 0.000944138 2984 3080
21.6644 0.0606022 3080 3173
21.6654 0.000944138 3173 3263
21.726 0.0606022 3263 3351
21.7269 0.000944138 3351 3436
21.7278 0.00094223 3436 3519
21.788 0.0601311 3519 3600
21.7889 0.000944138 3600 3679
21.7899 0.000944138 3679 3757
21.85 0.0601292 3757 3833
21.8509 0.000944138 3833 3907
21.8519 0.000944138 3907 3980
21.9115 0.0596561 3980 4052
21.9125 0.000944138 4052 4122
21.9134 0.000944138 4122 4191
21.9731 0.0596581 4191 4259
21.975 0.00188828 4259 4326
22.0346 0.0596581 4326 4392
22.0365 0.00188637 4392 4457
22.0375 0.000944138 4457 4521
22.0384 0.000944138 4521 4584
22.0966 0.0582428 4584 4646
22.0985 0.00188828 4646 4707
22.0995 0.00094223 4707 4768
22.1601 0.0606213 4768 3752
22.1606 0.000473022 3752 3216
22.161 0.000471115 3216 2680
22.1615 0.000473022 2680 2252
22.2198 0.05826 2252 1608
22.2832 0.0634537 1608 1072
22.3448 0.0615444 1072 1608
22.3448 0 1608 1786
22.4063 0.0615463 1786 1946
22.4679 0.0615444 1946 2093
22.5294 0.0615463 2093 2230
22.591 0.0615463 2230 2358
22.5919 0.000944138 2358 2479
22.653 0.0610733 2479 2594
22.6539 0.000944138 2594 2704
22.715 0.0610733 2704 2810
22.777 0.0620365 2810 2144
22.778 0.000963211 2144 1608
22.7785 0.000471115 1608 1072
22.8386 0.060112 1072 1340
22.9001 0.0615635 1340 1554
22.9622 0.0620174 1554 1738
23.0858 0.123602 1738 1072
23.1473 0.0615463 1072 1340
23.2088 0.0615463 1340 1554
23.2709 0.0620174 1554 1738
23.5334 0.262489 1738 1903
23.5954 0.0620174 1903 2053
23.6569 0.0615444 2053 2192
23.7185 0.0615463 2192 2323
23.7194 0.000944138 2323 2446
23.7805 0.0610733 2446 2563
23.7814 0.000944138 2563 2675
23.8425 0.0610733 2675 2782
23.8434 0.000944138 2782 2885
23.9045 0.0610733 2885 2984
24.0276 0.123131 2984 1072
24.0897 0.0620174 1072 1340
24.1512 0.0615635 1340 1554
24.2132 0.0620193 1554 1738
24.2753 0.0620174 1738 1903
24.3368 0.0615444 1903 2053
24.3984 0.0615463 2053 2192
24.4599 0.0615444 2192 2323
24.4608 0.000944138 2323 2446
24.5219 0.0610752 2446 2563
24.5229 0.00094223 2563 2675
24.5839 0.0610752 2675 2782
24.5849 0.000944138 2782 2885
24.646 0.0610733 2885 2984
24.7075 0.0615444 2984 3080
24.769 0.0615463 3080 3173
24.77 0.000944138 3173 3263
24.8306 0.0606022 3263 3351
24.8315 0.000944138 3351 3436
24.8325 0.00094223 3436 3519
24.8926 0.0601311 3519 3600
24.8936 0.000944138 3600 3679
24.8945 0.000944138 3679 3757
24.9546 0.0601292 3757 3833
24.9556 0.000944138 3833 3907
24.9565 0.000944138 3907 3980
25.0162 0.0596561 3980 4052
25.0171 0.000944138 4052 4122
25.0181 0.000944138 4122 4191
25.0777 0.0596581 4191 4259
25.0787 0.000944138 4259 4326
25.0796 0.000944138 4326 4392
25.1393 0.0596581 4392 4457
25.1412 0.00190735 4457 3752
25.1416 0.000471115 3752 3216
25.1421 0.000471115 3216 2680
25.2008 0.0587139 2680 2252
25.2013 0.000473022 2252 1608
25.2638 0.0625076 1608 1786
25.3258 0.0620174 1786 1946
25.3874 0.0615463 1946 2093
25.4489 0.0615463 2093 2230
25.5105 0.0615444 2230 2358
25.5114 0.000944138 2358 2479
25.5725 0.0610733 2479 2594
25.5734 0.000944138 2594 2704
25.6345 0.0610733 2704 2810
25.6354 0.000944138 2810 2912
25.696 0.0606022 2912 3010
25.697 0.000944138 3010 3105
25.7576 0.0606022 3105 3197
25.7585 0.000944138 3197 3286
25.8191 0.0606003 3286 3373
25.8201 0.000944138 3373 3458
25.821 0.000944138 3458 3541
25.8812 0.0601292 3541 3622
25.8821 0.000944138 3622 3701
25.883 0.000944138 3701 3778
25.9432 0.0601311 3778 3854
25.9441 0.00094223 3854 3928
25.9451 0.000944138 3928 4001
26.0057 0.0606022 4001 4072
26.0066 0.000944138 4072 4142
26.0672 0.0606022 4142 4211
26.0681 0.000944138 4211 4279
26.0691 0.000944138 4279 4346
26.1288 0.0596561 4346 4412
26.1297 0.000944138 4412 4477
26.1316 0.00188828 4477 4541
26.1908 0.059185 4541 4604
26.1917 0.000944138 4604 4666
26.1936 0.00188828 4666 4727
26.1945 0.000944138 4727 4787
26.2528 0.0582409 4787 4847
26.2537 0.000944138 4847 4906
26.2556 0.00188828 4906 4964
26.2566 0.000944138 4964 5021
26.3148 0.0582428 5021 5078
26.3157 0.00094223 5078 5134
26.3172 0.00141716 5134 5189
26.3181 0.000944138 5189 5244
26.3763 0.0582409 5244 5298
26.3773 0.000944138 5298 5352
26.3787 0.00141525 5352 5405
26.3797 0.000944138 5405 5458
26.4379 0.0582428 5458 5510
26.4403 0.00235939 5510 5562
26.4412 0.000944138 5562 5613
26.4421 0.000944138 5613 5664
26.4999 0.0577698 5664 5714
26.5032 0.0033226 5714 4824
26.5037 0.000473022 4824 4288
26.5042 0.000471115 4288 3752
26.5047 0.000473022 3752 3395
26.5051 0.000471115 3395 3038
26.5615 0.0563545 3038 2144
26.5648 0.00330353 2144 2278
26.6254 0.0606213 2278 2404
26.6263 0.00094223 2404 2523
26.6874 0.0610752 2523 2636
26.6884 0.000944138 2636 2744
26.7494 0.0610733 2744 2848
26.7504 0.000944138 2848 2948
26.811 0.0606003 2948 3045
26.8725 0.0615463 3045 3139
26.9341 0.0615463 3139 3230
26.935 0.000944138 3230 3318
26.9956 0.0606003 3318 3404
26.9966 0.000944138 3404 3488
26.9975 0.000944138 3488 3570
27.0576 0.0601292 3570 3650
27.0586 0.000944138 3650 3728
27.0595 0.000944138 3728 3805
27.1197 0.0601292 3805 3880
27.1206 0.000944138 3880 3954
27.1215 0.000944138 3954 4026
27.1812 0.0596581 4026 4097
27.1821 0.000944138 4097 4167
27.1831 0.000944138 4167 4235
27.2427 0.0596581 4235 4302
27.2437 0.000944138 4302 4368
27.2446 0.00094223 4368 4433
27.3043 0.0596581 4433 4497
27.3052 0.000944138 4497 4560
27.3062 0.000944138 4560 4623
27.3071 0.000944138 4623 4685
27.3663 0.059185 4685 4746
27.3673 0.000944138 4746 4806
27.3682 0.000944138 4806 4865
27.3691 0.000944138 4865 4924
27.4283 0.059185 4924 4982
27.4302 0.00190735 4982 4288
27.4307 0.000473022 4288 3752
27.4312 0.000471115 3752 3216
27.4316 0.000473022 3216 2827
27.4899 0.0582409 2827 2461
27.4904 0.000473022 2461 1876
27.4909 0.000490189 1876 1608
27.4918 0.000925064 1608 1876
27.4918 0 1876 2029
27.5529 0.0610924 2029 2170
27.6144 0.0615463 2170 2302
27.6154 0.000944138 2302 2426
27.6764 0.0610733 2426 2544
27.7385 0.0620365 2544 1608
27.739 0.000492096 1608 1072
27.8 0.0610542 1072 1340
27.8616 0.0615635 1340 1554
27.9236 0.0620174 1554 1738
27.9856 0.0620174 1738 1903
28.0472 0.0615463 1903 2053
28.1087 0.0615463 2053 2192
28.1703 0.0615444 2192 2323
28.1712 0.000944138 2323 2446
28.2323 0.0610733 2446 2563
28.2332 0.000944138 2563 2675
28.2943 0.0610752 2675 2782
28.3563 0.0620365 2782 2144
28.3568 0.000471115 2144 1608
28.3573 0.000473022 1608 1072
28.4179 0.0606003 1072 1340
28.4794 0.0615654 1340 1554
28.5415 0.0620174 1554 1738
28.6035 0.0620174 1738 1903
28.665 0.0615463 1903 2053
28.7266 0.0615444 2053 2192
