Waf: Entering directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Waf: Leaving directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.533s)
2.71689 0.0615454 1946 2093
2.77843 0.0615456 2093 2230
2.83998 0.0615456 2230 2358
2.96311 0.12313 2358 1608
2.96358 0.000472069 1608 1072
3.83998 0.876398 1072 536
5.90152 2.06155 536 1072
5.90152 0 1072 1340
5.96354 0.0620179 1340 1554
6.02556 0.0620174 1554 1738
6.08758 0.0620174 1738 1903
6.14912 0.0615458 1903 2053
6.21067 0.0615454 2053 2192
6.27221 0.0615458 2192 2323
6.27316 0.000943661 2323 2446
6.39678 0.123621 2446 1608
6.45789 0.0611119 1608 1072
6.51944 0.0615458 1072 1340
6.58098 0.0615454 1340 1554
6.643 0.0620174 1554 1738
6.70502 0.0620179 1738 1903
6.76656 0.0615454 1903 2053
6.82811 0.0615458 2053 2192
6.88965 0.0615454 2192 2323
6.8906 0.000944138 2323 2446
6.95167 0.0610733 2446 2563
6.95261 0.000944138 2563 2675
7.01369 0.0610738 2675 2782
7.01463 0.000944138 2782 2885
7.07571 0.0610733 2885 2984
7.07665 0.000944138 2984 3080
7.13725 0.0606017 3080 3173
7.1382 0.000943661 3173 3263
7.1988 0.0606017 3263 3351
7.20068 0.00188828 3351 3436
7.26081 0.0601292 3436 3519
7.2627 0.00188828 3519 3600
7.32283 0.0601296 3600 3679
7.32472 0.0018878 3679 3757
7.38485 0.0601296 3757 3833
7.38579 0.000944138 3833 3907
7.38674 0.000944138 3907 3980
7.4464 0.0596576 3980 4052
7.44734 0.000943661 4052 4122
7.44828 0.000944138 4122 4191
7.50794 0.0596576 4191 4259
7.50888 0.000944138 4259 4326
7.50983 0.000943661 4326 4392
7.56949 0.0596581 4392 4457
7.57043 0.000943661 4457 4521
7.57137 0.000944138 4521 4584
7.57232 0.000944138 4584 4646
7.6315 0.0591855 4646 4707
7.63245 0.000944138 4707 4768
7.63339 0.000943661 4768 4828
7.63434 0.000944138 4828 4887
7.69352 0.0591855 4887 4945
7.69447 0.000944138 4945 5003
7.69541 0.000944138 5003 5060
7.69635 0.000943661 5060 5116
7.75507 0.0587139 5116 5172
7.75601 0.000943661 5172 5227
7.75696 0.000944138 5227 5281
7.7579 0.000944138 5281 5335
7.81661 0.0587134 5335 5388
7.81756 0.000944138 5388 5441
7.81994 0.00237894 5441 4824
7.87818 0.0582418 4824 4288
7.87865 0.000472069 4288 3752
7.87912 0.000472069 3752 3395
7.87959 0.000471592 3395 3038
7.88007 0.000472069 3038 2144
7.88195 0.00188828 2144 2278
7.94257 0.0606208 2278 2404
7.94352 0.000943661 2404 2523
8.00459 0.0610738 2523 2636
8.00554 0.000944138 2636 2744
8.06661 0.0610733 2744 2848
8.06755 0.000944138 2848 2948
8.12912 0.0615644 2948 2144
8.12959 0.000472069 2144 1608
8.18974 0.0601492 1608 1072
8.19066 0.000925064 1072 1340
8.25223 0.0615644 1340 1554
8.31425 0.0620174 1554 1738
8.57674 0.26249 1738 1903
8.63875 0.0620174 1903 2053
8.7003 0.0615454 2053 2192
8.76184 0.0615454 2192 2323
8.82388 0.0620365 2323 1608
8.82437 0.000492096 1608 1072
8.88543 0.0610542 1072 1340
8.94699 0.0615644 1340 1554
9.00901 0.0620174 1554 1738
9.07103 0.0620174 1738 1903
9.13257 0.0615463 1903 2053
9.19412 0.0615454 2053 2192
9.25566 0.0615454 2192 2323
9.25661 0.000944138 2323 2446
9.31768 0.0610733 2446 2563
9.31863 0.000944138 2563 2675
9.3797 0.0610733 2675 2782
9.38064 0.000944138 2782 2885
9.44172 0.0610743 2885 2984
9.50326 0.0615454 2984 3080
9.56481 0.0615454 3080 3173
9.56575 0.000944138 3173 3263
9.62635 0.0606012 3263 3351
9.6273 0.000944138 3351 3436
9.62824 0.000944138 3436 3519
9.68837 0.0601301 3519 3600
9.68932 0.000943184 3600 3679
9.75135 0.0620375 3679 3216
9.81197 0.0606203 3216 2680
9.81244 0.000472069 2680 2144
9.81292 0.000472069 2144 1668
9.81337 0.000452995 1668 1340
9.81431 0.000944138 1340 1554
9.87586 0.0615454 1554 1738
9.93788 0.0620174 1738 1903
9.99942 0.0615454 1903 2053
10.0614 0.0620184 2053 2192
10.1235 0.0620174 2192 2323
10.1244 0.000944138 2323 2446
10.1855 0.0610733 2446 2563
10.1864 0.000944138 2563 2675
10.2475 0.0610733 2675 2782
10.2484 0.000944138 2782 2885
10.3095 0.0610733 2885 2984
10.3105 0.000944138 2984 3080
10.3711 0.0606012 3080 3173
10.372 0.000944138 3173 3263
10.4326 0.0606022 3263 3351
10.4335 0.000944138 3351 3436
10.4345 0.000943184 3436 3519
10.4946 0.0601301 3519 3600
10.4956 0.000944138 3600 3679
10.5566 0.0610733 3679 3757
10.5576 0.000944138 3757 3833
10.6187 0.0610733 3833 3907
10.6196 0.000944138 3907 3980
10.6205 0.000944138 3980 4052
10.6802 0.0596571 4052 4122
10.6811 0.000944138 4122 4191
10.6821 0.000944138 4191 4259
10.7417 0.0596581 4259 4326
10.7427 0.000943184 4326 4392
10.7436 0.000944138 4392 4457
10.8033 0.0596581 4457 4521
10.8042 0.000944138 4521 4584
10.8052 0.000944138 4584 4646
10.8061 0.000943184 4646 4707
10.8653 0.059186 4707 4768
10.8663 0.000944138 4768 4828
10.9269 0.0606203 4828 4824
10.9273 0.000472069 4824 4288
10.9278 0.000472069 4288 3752
10.9283 0.000472069 3752 3395
10.9288 0.000472069 3395 3038
10.9292 0.000472069 3038 2144
10.9306 0.00141621 2144 2278
10.9913 0.0606012 2278 2404
10.9927 0.00141621 2404 2523
11.0533 0.0606012 2523 2636
11.1153 0.0620375 2636 1608
11.1163 0.000963211 1608 1072
11.1769 0.0605822 1072 1340
11.2384 0.0615644 1340 1554
11.3004 0.0620174 1554 1738
11.3625 0.0620184 1738 1903
11.424 0.0615454 1903 2053
11.4855 0.0615454 2053 2192
11.5471 0.0615454 2192 2323
11.6702 0.12313 2323 1608
11.6707 0.000472069 1608 1072
11.7318 0.0610733 1072 1340
11.7933 0.0615463 1340 1554
11.8553 0.0620174 1554 1738
11.9173 0.0620174 1738 1903
11.9789 0.0615454 1903 2053
12.0404 0.0615454 2053 2192
12.102 0.0615463 2192 2323
12.1029 0.000943184 2323 2446
12.164 0.0610743 2446 2563
12.1649 0.000944138 2563 2675
12.226 0.0610733 2675 2782
12.227 0.000944138 2782 2885
12.288 0.0610733 2885 2984
12.289 0.000944138 2984 3080
12.3496 0.0606012 3080 3173
12.3505 0.000944138 3173 3263
12.4111 0.0606022 3263 3351
12.4121 0.000943184 3351 3436
12.413 0.000944138 3436 3519
12.4731 0.0601301 3519 3600
12.5347 0.0615835 3600 2680
12.5352 0.000472069 2680 1608
12.5357 0.000491142 1608 1072
12.5982 0.0625086 1072 1340
12.6597 0.0615463 1340 1554
12.7218 0.0620174 1554 1738
12.8463 0.124545 1738 1072
12.9079 0.0615463 1072 1340
12.9694 0.0615644 1340 1554
13.0314 0.0620174 1554 1738
13.0935 0.0620174 1738 1903
13.155 0.0615463 1903 2053
13.2165 0.0615454 2053 2192
13.2781 0.0615454 2192 2323
13.279 0.000944138 2323 2446
13.3401 0.0610733 2446 2563
13.3411 0.000944138 2563 2675
13.4021 0.0610733 2675 2782
13.4031 0.000944138 2782 2885
13.4641 0.0610743 2885 2984
13.4651 0.000943184 2984 3080
13.5257 0.0606022 3080 3173
13.5266 0.000944138 3173 3263
13.5872 0.0606012 3263 3351
13.5882 0.000944138 3351 3436
13.5891 0.000944138 3436 3519
13.6493 0.0601292 3519 3600
